Level 1,Measure Names,Adjust Ad?,Ads Manager Link,Campaign Mission,Campaign Preview Link,Measure Values
120241300844660384,New People Being Taught,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,7
120241300844660384,Cost Per Facebook Lead,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,40.884210526
120241300844660384,Ad Leads,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,95
120241300844660384,People Found,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,30
120241736958960206,Forecasted Cost Per Baptism,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120241736865130206&selected_adset_ids=120241736871620206&selected_ad_ids=120241736958960206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,11626.534076392
120241736958960206,Forecasted Baptisms,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120241736865130206&selected_adset_ids=120241736871620206&selected_ad_ids=120241736958960206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,0.218809835
120241736958960206,Forecasted % Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120241736865130206&selected_adset_ids=120241736871620206&selected_ad_ids=120241736958960206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,0.006078051
120241736958960206,% Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120241736865130206&selected_adset_ids=120241736871620206&selected_ad_ids=120241736958960206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,0
120241736958960206,% Found Attending Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120241736865130206&selected_adset_ids=120241736871620206&selected_ad_ids=120241736958960206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,0.083333333
120241736958960206,People Baptized and Confirmed,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120241736865130206&selected_adset_ids=120241736871620206&selected_ad_ids=120241736958960206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,0
