Level 1,Measure Names,Adjust Ad?,Ads Manager Link,Campaign Mission,Campaign Preview Link,Measure Values
120243089314050218,% Found Attending Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0.075
120243089314050218,People Baptized and Confirmed,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0
120243089314050218,People Who Attended Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,6
120243089314050218,New People Being Taught,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,20
120243089314050218,Cost Per Facebook Lead,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,35.316831683
120243089314050218,Ad Leads,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,101
120243089314050218,People Found,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,80
6934718792858,Forecasted Cost Per Baptism,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,7095.163274852
6934718792858,Forecasted Baptisms,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,2.031383837
6934718792858,Forecasted % Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0.006137111
6934718792858,% Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0.006042296
6934718792858,% Found Attending Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0.054380665
6934718792858,People Baptized and Confirmed,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,2
6934718792858,People Who Attended Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,18
6934718792858,New People Being Taught,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,87
6934718792858,Cost Per Facebook Lead,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,37.146907216
6934718792858,Ad Leads,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,388
6934718792858,People Found,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707010058&selected_ad_ids=6934718792858&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,331
120238232501270077,Forecasted Cost Per Baptism,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,6593.106867384
120238232501270077,Forecasted Baptisms,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,1.164397932
120238232501270077,Forecasted % Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,0.006578519
120238232501270077,% Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,0
120238232501270077,% Found Attending Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,0.067796610
120238232501270077,People Baptized and Confirmed,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,0
120238232501270077,People Who Attended Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,12
120238232501270077,New People Being Taught,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,53
120238232501270077,Cost Per Facebook Lead,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,31.207317073
120238232501270077,Ad Leads,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,246
120238232501270077,People Found,-,https://business.facebook.com/adsmanager/manage/ads?act=743413763611855&selected_campaign_ids=120238232501330077&selected_adset_ids=120238232501320077&selected_ad_ids=120238232501270077&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Spain Madrid North Mission,,177
6931454736458,Forecasted Cost Per Baptism,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6929317581858&selected_adset_ids=6931433531658&selected_ad_ids=6931454736458&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,6476.864001965
6931454736458,Forecasted Baptisms,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6929317581858&selected_adset_ids=6931433531658&selected_ad_ids=6931454736458&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,2.045434333
6931454736458,Forecasted % Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6929317581858&selected_adset_ids=6931433531658&selected_ad_ids=6931454736458&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0.006033730
6931454736458,% Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6929317581858&selected_adset_ids=6931433531658&selected_ad_ids=6931454736458&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0
6931454736458,% Found Attending Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6929317581858&selected_adset_ids=6931433531658&selected_ad_ids=6931454736458&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0.070796460
6931454736458,People Baptized and Confirmed,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6929317581858&selected_adset_ids=6931433531658&selected_ad_ids=6931454736458&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0
6931454736458,People Who Attended Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6929317581858&selected_adset_ids=6931433531658&selected_ad_ids=6931454736458&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,24
6931454736458,New People Being Taught,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6929317581858&selected_adset_ids=6931433531658&selected_ad_ids=6931454736458&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,106
